index Betriebname Milchmenge Fett.B Laktationstag BetriebDatum
361 Stove -1.54618046662555 -0.0248824141525055 44 Stove2009-06-17
362 Dummerstorf 1.28812070945953 -0.367313087133313 66 Dummerstor2009-07-02
363 Niendorf 1.13750567111685 -1.8055219136527 81 Niendorf2009-05-03
364 Niendorf -0.0400300831986945 -0.0762470150996263 75 Niendorf2009-05-03
365 Niendorf -0.218029673967323 -0.281705418888111 64 Niendorf2009-05-03
366 Niendorf -0.245414226393266 1.51605561426113 81 Niendorf2009-05-03
367 Niendorf -1.06695079917155 0.249062124232141 90 Niendorf2009-05-03
368 Goermin 2.78057881667342 -1.06929596674397 90 Goermin2009-05-07
369 Grevesmuehlen 0.562430070172048 -1.13778210134013 105 Grevesmueh2009-05-05
370 Goermin -0.0126455307727517 0.163454455986939 68 Goermin2009-05-07
371 Usedom -0.875258932189951 -0.00776088050346478 108 Usedom2009-05-05
372 Luessow -0.0263378069857231 0.745586600054312 39 Luessow2009-06-01
373 Grevesmuehlen -0.47818292201378 1.34484027777072 88 Grevesmueh2009-05-05
374 Usedom 0.220123164847763 -0.487163822676596 56 Usedom2009-05-05
375 Grevesmuehlen 0.398122755616391 0.403155927073505 97 Grevesmueh2009-05-05
376 Usedom -0.971104865680751 -0.624136091868918 90 Usedom2009-05-05
377 Luessow 0.00104674544021977 1.67014941710249 36 Luessow2009-05-05
378 Grevesmuehlen -0.779412998699151 0.677100465458151 85 Grevesmueh2009-05-05
379 Wendhof -0.245414226393266 0.796951201001432 112 Wendhof2009-05-11
380 Grevesmuehlen 0.76781421336662 1.2934756768236 26 Grevesmueh2009-05-05
381 Grevesmuehlen 0.206430888634791 0.488763595318706 45 Grevesmueh2009-05-05
382 Goermin 0.0284312978661626 -1.48021277432094 53 Goermin2009-05-07
383 Goermin -0.560336579291609 0.951045003842796 91 Goermin2009-05-07
384 Luessow 0.849967870644448 -0.67550069281604 38 Luessow2009-06-01
385 Usedom -0.231721950180294 0.043603720443656 89 Usedom2009-05-05
386 Goermin 1.05535201383902 -2.40477559136912 95 Goermin2009-05-07
387 Goermin 0.370738203190448 -0.0248824141525055 21 Goermin2009-05-07
388 Dummerstorf 1.15119794732982 -1.08641750039301 98 Dummerstor2009-06-02
389 Usedom 1.02796746141308 -0.846716029306444 68 Usedom2009-05-05
390 Grevesmuehlen -1.16279673266235 1.41332641236689 113 Grevesmueh2009-05-05
391 Grevesmuehlen -0.642490236569437 0.00936065314557523 83 Grevesmueh2009-05-05
392 Grevesmuehlen 1.86319631040433 -0.521406889974676 50 Grevesmueh2009-05-05
393 Usedom -0.998489418106694 0.043603720443656 107 Usedom2009-05-05
394 Usedom -0.779412998699151 -0.315948486186192 38 Usedom2009-05-05
395 Grevesmuehlen 0.0147390216531912 0.659978931809109 70 Grevesmueh2009-05-05
396 Grevesmuehlen -0.491875198226752 0.300426725179262 100 Grevesmueh2009-05-05
397 Dummerstorf 1.54827395750599 0.351791326126383 22 Dummerstor2009-06-02
398 Usedom 0.904736975496334 0.694221999107191 35 Usedom2009-05-05
399 Goermin 0.220123164847763 1.82424321994386 21 Goermin2009-05-07
400 Grevesmuehlen -0.656182512782409 -0.69262222646508 54 Grevesmueh2009-05-05
401 Goermin 1.64411989099679 -1.12066056769109 31 Goermin2009-05-07
402 Usedom -0.176952845328409 0.796951201001432 99 Usedom2009-05-05
403 Goermin 0.699352832301762 0.368912859775423 28 Goermin2009-05-07
404 Grevesmuehlen -0.656182512782409 -0.401556154431393 106 Grevesmueh2009-05-05
405 Ducherow -0.464490645800809 -1.20626823593629 23 Ducherow2009-05-18
406 Grevesmuehlen 0.206430888634791 0.728465066405271 107 Grevesmueh2009-05-05
407 Usedom -0.710951617634294 -1.36036203877765 86 Usedom2009-05-05
408 Usedom -1.10802762781047 1.75575708534769 43 Usedom2009-05-05
409 Usedom 0.19273861242182 -0.0933685487486663 52 Usedom2009-05-05
410 Usedom -0.656182512782409 -0.298826952537151 90 Usedom2009-05-05
411 Goermin 2.19181093951565 -0.915202163902605 53 Goermin2009-05-07
412 Goermin 1.45242802401519 -1.99385878379215 91 Goermin2009-05-07
413 Goermin 0.165354059995877 -0.315948486186192 30 Goermin2009-05-07
414 Luessow -0.245414226393266 1.2078680085784 47 Luessow2009-06-01
415 Grevesmuehlen 0.179046336208848 -0.367313087133313 103 Grevesmueh2009-05-05
416 Goermin 2.34242597785833 -2.42189712501816 80 Goermin2009-05-07
417 Ducherow -0.601413407930523 -1.10353903404205 21 Ducherow2009-05-18
418 Wendhof -0.245414226393266 -0.0762470150996263 112 Wendhof2009-05-11
419 Grevesmuehlen 0.179046336208848 -0.589893024570837 78 Grevesmueh2009-05-05
420 Dummerstorf 0.945813804135248 0.659978931809109 109 Dummerstor2009-06-02
421 Dummerstorf 0.67196827987582 2.35501076306411 36 Dummerstor2009-06-02
422 Usedom -0.888951208402923 -0.607014558219878 97 Usedom2009-05-05
423 Usedom -0.28649105503218 -0.418677688080434 77 Usedom2009-05-05
424 Usedom -0.902643484615894 1.55029868155921 39 Usedom2009-05-05
425 Goermin 0.891044699283362 -1.12066056769109 36 Goermin2009-05-07
426 Goermin 0.644583727449877 -2.21643872122967 38 Goermin2009-05-07
427 Grevesmuehlen -0.423413817161894 1.68727095075153 96 Grevesmueh2009-05-05
428 Goermin 0.932121527922277 -0.178976216993869 36 Goermin2009-05-07
429 Goermin 1.15119794732982 0.129211388688858 36 Goermin2009-05-07
430 Usedom -1.79264143845904 -1.13778210134013 89 Usedom2009-05-05
431 Ducherow 0.0421235740791341 -1.12066056769109 33 Ducherow2009-05-18
432 Usedom 0.849967870644448 -1.36036203877765 111 Usedom2009-05-05
433 Goermin 2.86273247395125 -1.06929596674397 34 Goermin2009-05-07
434 Goermin 1.26073615703359 -1.20626823593629 39 Goermin2009-05-07
435 Dummerstorf 1.54827395750599 -0.384434620782353 58 Dummerstor2009-06-02
436 Dummerstorf 3.09550116957176 -1.61718504351326 84 Dummerstor2009-06-02
437 Luessow 0.535045517746105 -0.607014558219878 46 Luessow2009-06-01
438 Usedom -0.505567474439723 0.591492797212948 43 Usedom2009-05-05
439 Grevesmuehlen 0.0558158502921055 0.711343532756231 106 Grevesmueh2009-05-05
440 Luessow -1.24495038994018 3.33093818105941 31 Luessow2009-05-05
441 Grevesmuehlen 0.398122755616391 -1.39460510607574 43 Grevesmueh2009-05-05
442 Goermin 0.38443047940342 -1.77127884635462 85 Goermin2009-05-07
443 Dummerstorf -0.0947991880505802 0.557249729914868 24 Dummerstor2009-06-02
444 Grevesmuehlen -0.0263378069857231 0.540128196265828 76 Grevesmueh2009-05-05
445 Goermin 0.822583318218505 -0.110490082397707 58 Goermin2009-05-07
446 Usedom -0.656182512782409 0.779829667352392 41 Usedom2009-05-05
447 Grevesmuehlen -0.409721540948923 0.00936065314557523 43 Grevesmueh2009-05-05
448 Usedom -0.615105684143494 0.351791326126383 59 Usedom2009-05-05
449 Grevesmuehlen 0.548737793959077 -1.12066056769109 83 Grevesmueh2009-05-05
450 Ducherow 1.26073615703359 -1.24051130323437 35 Ducherow2009-05-18
451 Barth -0.341260159884066 1.036652672088 21 Barth2009-07-06
452 Dummerstorf 0.932121527922277 -0.401556154431393 41 Dummerstor2009-06-02
453 Luessow -0.0674146356246374 -1.66854964446038 34 Luessow2009-06-01
454 Usedom -1.10802762781047 -0.846716029306444 40 Usedom2009-05-05
455 Grevesmuehlen -0.847874379764009 -1.03505289944589 70 Grevesmueh2009-05-05
456 Grevesmuehlen 1.23335160460765 -0.846716029306444 72 Grevesmueh2009-05-05
457 Grevesmuehlen -0.0674146356246374 -1.17202516863821 79 Grevesmueh2009-05-05
458 Grevesmuehlen 0.562430070172048 0.266183657881181 110 Grevesmueh2009-05-05
459 Grevesmuehlen 0.439199584255305 -0.281705418888111 115 Grevesmueh2009-05-05
460 Luessow 0.76781421336662 0.557249729914868 36 Luessow2009-06-01
461 Barth 1.60304306235788 -0.144733149695788 63 Barth2009-05-04
462 Kastanienhof -2.53202435395949 -0.72686529376316 87 Kastanienh2009-05-18
463 Kastanienhof -1.87479509573687 -0.795351428359322 50 Kastanienh2009-05-18
464 Barth 1.57565850993193 -0.127611616046747 62 Barth2009-07-06
465 Kastanienhof -1.82002599088498 0.574371263563908 91 Kastanienh2009-05-18
466 Luebesse -0.0811069118376088 0.951045003842796 67 Luebesse2009-07-02
467 Kastanienhof -1.98433330544064 -0.213219284291949 92 Kastanienh2009-05-18
468 Luebesse 0.302276822125591 0.283305191530221 64 Luebesse2009-07-02
469 Kastanienhof -1.51879591419961 0.0949683213907776 81 Kastanienh2009-05-18
470 Luebesse -0.450798369587837 -0.333070019835232 56 Luebesse2009-07-02
471 Kastanienhof -2.34033248697789 0.403155927073505 89 Kastanienh2009-05-18
472 Kastanienhof -2.01171785786658 -0.898080630253564 72 Kastanienh2009-05-18
473 Kastanienhof -1.95694875301469 -1.56582044256614 72 Kastanienh2009-05-18
474 Kastanienhof -1.71048778118121 -0.401556154431393 56 Kastanienh2009-05-18
475 Kastanienhof -1.87479509573687 1.10513880668416 26 Kastanienh2009-05-18
476 Barth 0.0147390216531912 0.505885128967746 55 Barth2009-07-06
477 Barth -0.505567474439723 1.9269724218381 68 Barth2009-07-06
478 Barth -1.27233494236612 0.026482186794616 50 Barth2009-05-04
479 Kastanienhof -2.12125606757035 -0.555649957272757 84 Kastanienh2009-05-18
480 Barth 1.38396664295033 0.403155927073505 35 Barth2009-05-04
481 Luebesse -0.793105274912123 -0.350191553484273 57 Luebesse2009-07-02
482 Kastanienhof -2.17602517242224 0.523006662616786 35 Kastanienh2009-05-18
483 Barth 0.261199993486677 -1.18914670228725 75 Barth2009-05-04
484 Barth 0.699352832301762 0.540128196265828 27 Barth2009-07-06
485 Barth 0.808891042005534 -0.67550069281604 53 Barth2009-05-04
486 Kastanienhof -2.12125606757035 -0.538528423623717 86 Kastanienh2009-05-18
487 Luebesse 0.165354059995877 0.300426725179262 74 Luebesse2009-07-02
488 Kastanienhof -1.92956420058875 0.540128196265828 45 Kastanienh2009-05-18
489 Kastanienhof -1.95694875301469 0.112089855039818 32 Kastanienh2009-05-18
490 Barth 0.562430070172048 0.266183657881181 70 Barth2009-07-06
491 Barth 0.535045517746105 -0.846716029306444 34 Barth2009-05-04
492 Kastanienhof -1.87479509573687 -0.70974376011412 63 Kastanienh2009-05-18
493 Barth -0.697259341421323 -0.72686529376316 78 Barth2009-05-04
494 Kastanienhof -2.01171785786658 0.19769752328502 77 Kastanienh2009-05-18
495 Kastanienhof -1.38187315206989 0.659978931809109 98 Kastanienh2009-05-18
496 Luebesse 0.86366014685742 2.40637536401123 47 Luebesse2009-07-02
497 Barth 1.11012111869091 -0.367313087133313 60 Barth2009-05-04
498 Kastanienhof -2.12125606757035 -0.521406889974676 65 Kastanienh2009-05-18
499 Kastanienhof -2.17602517242224 0.933923470193756 79 Kastanienh2009-05-18
500 Barth 0.808891042005534 -0.230340817940989 28 Barth2009-05-04
501 Barth 1.16489022354279 0.180575989635979 91 Barth2009-07-06
502 Barth 0.918429251709305 -0.624136091868918 69 Barth2009-07-06
503 Kastanienhof -1.62833412390338 0.112089855039818 42 Kastanienh2009-05-18
504 Kastanienhof -2.20340972484818 0.21481905693406 33 Kastanienh2009-05-18
505 Kastanienhof -1.43664225692178 -1.48021277432094 73 Kastanienh2009-05-18
506 Kastanienhof -2.06648696271847 -0.0420039478015456 36 Kastanienh2009-05-18
507 Luebesse -0.396029264735952 0.694221999107191 62 Luebesse2009-07-02
508 Kastanienhof -1.40925770449584 -0.0248824141525055 45 Kastanienh2009-05-18
509 Niendorf 0.685660556088791 0.625735864511029 52 Niendorf2009-09-01
510 Niendorf 0.124277231356963 -0.761108361061241 55 Niendorf2009-09-01
511 Niendorf -0.450798369587837 0.112089855039818 77 Niendorf2009-09-01
512 Barth 0.343353650764505 3.99867799337198 54 Barth2009-09-07
513 Barth 0.315969098338563 0.985288071140877 81 Barth2009-09-07
514 Luebesse -2.65525483987624 0.00936065314557523 56 Luebesse2009-09-03
515 Krabben 0.535045517746105 -0.26458388523907 90 Krabben2009-05-05
516 Barth -0.615105684143494 3.74185498863638 78 Barth2009-09-07
517 Krabben 1.05535201383902 -0.607014558219878 57 Krabben2009-05-05
518 Barth 0.233815441060734 -0.658379159166999 80 Barth2009-09-07
519 Barth 1.08273656626496 -0.161854683344828 81 Barth2009-09-07
520 Niendorf 0.76781421336662 -1.12066056769109 74 Niendorf2009-09-01
521 Krabben 0.398122755616391 0.625735864511029 92 Krabben2009-05-05
522 Niendorf -0.66987478899538 -0.384434620782353 62 Niendorf2009-09-01
523 Luebesse -0.57402885550458 1.13938187398224 33 Luebesse2009-09-03
524 Krabben 1.46612030022816 -1.51445584161902 113 Krabben2009-05-05
525 Luebesse -0.779412998699151 0.642857398160069 31 Luebesse2009-09-03
526 Niendorf 1.45242802401519 -0.470042289027555 61 Niendorf2009-09-01
527 Luebesse -0.0537223594116659 -1.32611897147957 76 Luebesse2009-09-03
528 Schildt -0.259106502606237 -1.03505289944589 98 Schildt2009-05-14
529 Niendorf 0.986890632774162 0.351791326126383 52 Niendorf2009-09-01
530 Kastanienhof -2.06648696271847 1.10513880668416 107 Kastanienh2009-09-16
531 Niendorf 0.644583727449877 -1.32611897147957 73 Niendorf2009-09-01
532 Niendorf -0.231721950180294 -0.161854683344828 71 Niendorf2009-09-01
533 Luebesse 0.507660965320162 -0.949445231200685 34 Luebesse2009-09-03
534 Luebesse -0.615105684143494 4.15277179621335 29 Luebesse2009-09-03
535 Krabben 0.315969098338563 -0.761108361061241 110 Krabben2009-05-05
536 Niendorf 0.315969098338563 -0.452920755378515 40 Niendorf2009-09-01
537 Niendorf -0.806797551125094 -0.521406889974676 75 Niendorf2009-09-01
538 Kastanienhof -2.06648696271847 1.24211107587648 108 Kastanienh2009-09-16
539 Luebesse -0.587721131717552 1.01953113843896 28 Luebesse2009-09-03
540 Barth 1.63042761478382 -3.07251540368169 76 Barth2009-09-07
541 Barth 1.30181298567251 -0.230340817940989 71 Barth2009-09-07
542 Rothenkirchen 1.02796746141308 1.1222603403332 71 Rothenkirc2009-05-18
543 Kastanienhof -2.75110077336704 0.454520528020625 92 Kastanienh2009-09-16
544 Kastanienhof -1.98433330544064 0.351791326126383 107 Kastanienh2009-09-16
545 Barth 0.644583727449877 0.505885128967746 71 Barth2009-09-07
546 Barth 0.0421235740791341 3.81034112323254 38 Barth2009-09-07
547 Luebesse -0.0947991880505802 2.14955235927562 82 Luebesse2009-09-03
548 Kastanienhof -2.31294793455195 0.882558869246634 107 Kastanienh2009-09-16
549 Krabben -0.300183331245152 -0.538528423623717 74 Krabben2009-05-05
550 Barth 0.507660965320162 0.283305191530221 47 Barth2009-09-07
551 Barth 0.0695081265050769 -1.13778210134013 55 Barth2009-09-07
552 Luebesse -0.38233698852298 0.266183657881181 62 Luebesse2009-09-03
553 Kastanienhof -1.79264143845904 1.77287861899673 71 Kastanienh2009-09-16
554 Schildt -0.19064512154138 -0.0420039478015456 39 Schildt2009-05-14
555 Kastanienhof -2.09387151514441 -0.0933685487486663 81 Kastanienh2009-09-16
556 Barth 0.370738203190448 0.0778467877417368 45 Barth2009-09-07
557 Niendorf 1.04165973762605 -0.230340817940989 55 Niendorf2009-09-01
558 Kastanienhof -1.84741054331092 -0.26458388523907 52 Kastanienh2009-09-16
559 Barth 0.617199175023934 -0.949445231200685 60 Barth2009-09-07
560 Luebesse -0.998489418106694 -0.846716029306444 33 Luebesse2009-09-03
561 Wendhof -1.29971949479207 -0.504285356325636 45 Wendhof2009-05-11
562 Kastanienhof -2.42248614425572 -0.24746235159003 91 Kastanienh2009-09-16
563 Barth 0.0968926789310198 -1.20626823593629 57 Barth2009-09-07
564 Luebesse -0.491875198226752 0.557249729914868 38 Luebesse2009-09-03
565 Kastanienhof -2.66894711608921 2.61183376779971 67 Kastanienh2009-09-16
566 Luebesse -0.710951617634294 -0.418677688080434 78 Luebesse2009-09-03
567 Luebesse -0.218029673967323 -0.350191553484273 40 Luebesse2009-09-03
568 Schildt -0.272798778819209 -0.555649957272757 50 Schildt2009-05-14
569 Kastanienhof -1.98433330544064 -0.0248824141525055 100 Kastanienh2009-09-16
570 Schildt 0.0421235740791341 -0.624136091868918 57 Schildt2009-05-14
571 Wendhof -0.149568292902466 -0.0591254814505863 67 Wendhof2009-09-10
572 Kastanienhof -2.31294793455195 1.34484027777072 93 Kastanienh2009-09-16
573 Luebesse -0.834182103551037 0.249062124232141 39 Luebesse2009-09-03
574 Kastanienhof -2.31294793455195 -0.812472962008363 79 Kastanienh2009-09-16
575 Luebesse 0.0968926789310198 0.437398994371585 31 Luebesse2009-09-03
576 Barth 0.261199993486677 1.08801727303512 56 Barth2009-09-07
577 Luebesse 0.754121937153648 0.0778467877417368 34 Luebesse2009-09-03
578 Krabben 0.658276003662848 -0.504285356325636 115 Krabben2009-05-05
579 Schildt 0.76781421336662 -1.5486989089171 109 Schildt2009-05-14
580 Barth 0.754121937153648 -0.589893024570837 63 Barth2009-09-07
581 Schildt 0.507660965320162 -0.144733149695788 116 Schildt2009-05-14
582 Schildt -0.724643893847266 1.00240960478992 25 Schildt2009-05-14
583 Krabben 0.932121527922277 -0.915202163902605 100 Krabben2009-05-05
584 Krabben 0.48027641289422 -0.0420039478015456 78 Krabben2009-05-05
585 Kastanienhof -2.39510159182978 -0.521406889974676 96 Kastanienh2009-09-16
586 Kastanienhof -2.61417801123732 0.728465066405271 100 Kastanienh2009-09-16
587 Schildt -0.231721950180294 -0.384434620782353 70 Schildt2009-05-14
588 Schildt 0.95950608034822 0.129211388688858 39 Schildt2009-05-14
589 Schildt 0.548737793959077 -1.06929596674397 112 Schildt2009-05-14
590 Kastanienhof -2.12125606757035 0.814072734650472 110 Kastanienh2009-09-16
591 Barth 1.24704388082062 -0.470042289027555 49 Barth2009-09-07
592 Goermin 0.617199175023934 0.762708133703352 84 Goermin2009-09-14
593 Schildt 0.630891451236905 -1.01793136579685 112 Schildt2009-05-14
594 Schildt -0.28649105503218 -0.401556154431393 109 Schildt2009-05-14
595 Schildt -1.12171990402344 -0.26458388523907 60 Schildt2009-05-14
596 Barth 1.13750567111685 0.796951201001432 43 Barth2009-05-04
597 Barth 0.0695081265050769 -0.418677688080434 78 Barth2009-07-06
598 Schildt -1.06695079917155 1.70439248440057 97 Schildt2009-09-16
599 Rothenkirchen 0.0421235740791341 -0.761108361061241 62 Rothenkirc2009-05-18
600 Rothenkirchen 0.0558158502921055 0.471642061669666 81 Rothenkirc2009-05-18
601 Grevesmuehlen 1.45242802401519 -0.298826952537151 40 Grevesmueh2009-09-01
602 Wendhof -0.272798778819209 -0.315948486186192 90 Wendhof2009-09-10
603 Usedom -0.176952845328409 1.1222603403332 74 Usedom2009-09-08
604 Stove 0.315969098338563 0.21481905693406 33 Stove2009-08-11
605 Wendhof -2.32664021076492 -1.5486989089171 88 Wendhof2009-09-10
606 Wendhof 0.00104674544021977 -0.298826952537151 104 Wendhof2009-09-10
607 Stove 0.38443047940342 -1.13778210134013 69 Stove2009-08-11
608 Grevesmuehlen 1.06904429005199 0.0778467877417368 75 Grevesmueh2009-09-01
609 Dummerstorf 0.28858454591262 -0.812472962008363 58 Dummerstor2009-09-01
610 Rothenkirchen 0.754121937153648 2.1837954265737 24 Rothenkirc2009-05-18
611 Schildt -0.0400300831986945 -0.0420039478015456 102 Schildt2009-05-14
612 Wendhof -0.450798369587837 0.0607252540926968 66 Wendhof2009-09-10
613 Rothenkirchen 0.932121527922277 -0.504285356325636 116 Rothenkirc2009-09-14
614 Goermin 1.23335160460765 -1.32611897147957 47 Goermin2009-09-14
615 Schildt 0.398122755616391 -1.17202516863821 39 Schildt2009-05-14
616 Goermin 0.398122755616391 -1.06929596674397 83 Goermin2009-09-14
617 Wendhof -1.09433535159749 0.488763595318706 83 Wendhof2009-09-10
618 Stove 1.02796746141308 0.266183657881181 70 Stove2009-08-11
619 Goermin 0.891044699283362 1.05377420573704 61 Goermin2009-09-14
620 Schildt -0.738336170060237 -0.966566764849726 107 Schildt2009-05-14
621 Stove -1.87479509573687 0.21481905693406 37 Stove2009-08-11
622 Schildt -0.491875198226752 -0.72686529376316 95 Schildt2009-05-14
623 Goermin 1.30181298567251 -0.161854683344828 68 Goermin2009-09-14
624 Grevesmuehlen 0.151661783782905 0.711343532756231 71 Grevesmueh2009-09-01
625 Goermin 0.822583318218505 -0.624136091868918 92 Goermin2009-09-14
626 Wendhof -0.341260159884066 -1.25763283688341 52 Wendhof2009-09-10
627 Goermin 0.57612234638502 -1.39460510607574 60 Goermin2009-09-14
628 Wendhof -1.39556542828287 -0.281705418888111 87 Wendhof2009-09-10
629 Schildt -0.28649105503218 -0.418677688080434 100 Schildt2009-05-14
630 Schildt -0.0674146356246374 0.659978931809109 97 Schildt2009-05-14
631 Schildt 0.124277231356963 -0.487163822676596 108 Schildt2009-05-14
632 Wendhof -2.03910241029252 0.0607252540926968 36 Wendhof2009-09-10
633 Stove -1.38187315206989 0.505885128967746 42 Stove2009-08-11
634 Stove -0.464490645800809 0.163454455986939 76 Stove2009-08-11
635 Stove -0.259106502606237 -0.470042289027555 75 Stove2009-08-11
636 Goermin 1.67150444342273 -0.69262222646508 67 Goermin2009-09-14
637 Goermin 0.986890632774162 -1.61718504351326 109 Goermin2009-09-14
638 Goermin 0.754121937153648 -1.03505289944589 46 Goermin2009-09-14
639 Goermin 0.411815031829363 -0.641257625517959 45 Goermin2009-09-14
640 Stove -0.546644303078637 0.00936065314557523 53 Stove2009-08-11
641 Stove 0.00104674544021977 -0.0762470150996263 62 Stove2009-08-11
642 Schildt 0.220123164847763 -0.880959096604524 113 Schildt2009-05-14
643 Wendhof -0.875258932189951 0.112089855039818 80 Wendhof2009-09-10
644 Goermin 1.97273452010811 -0.829594495657403 101 Goermin2009-09-14
645 Wendhof -0.505567474439723 -0.401556154431393 99 Wendhof2009-09-10
646 Rothenkirchen 1.05535201383902 0.796951201001432 37 Rothenkirc2009-05-18
647 Wendhof -0.642490236569437 0.19769752328502 35 Wendhof2009-05-11
648 Goermin 0.0147390216531912 -0.418677688080434 94 Goermin2009-09-14
649 Goermin 0.521353241533134 -0.607014558219878 109 Goermin2009-09-14
650 Goermin 0.57612234638502 -0.178976216993869 70 Goermin2009-09-14
651 Schildt 0.233815441060734 0.0607252540926968 113 Schildt2009-05-14
652 Goermin 1.45242802401519 -1.08641750039301 101 Goermin2009-09-14
653 Goermin 1.01427518520011 -0.949445231200685 84 Goermin2009-09-14
654 Stove -0.0126455307727517 -1.44596970702286 52 Stove2009-08-11
655 Stove 0.808891042005534 -2.84993546624417 47 Stove2009-08-11
656 Stove -2.50463980153355 -2.37053252407104 39 Stove2009-08-11
657 Schildt -0.724643893847266 -0.949445231200685 87 Schildt2009-05-14
658 Goermin -0.38233698852298 2.06394469103042 85 Goermin2009-09-14
659 Schildt -1.25864266615315 0.711343532756231 94 Schildt2009-05-14
660 Goermin 1.28812070945953 -2.81569239894609 110 Goermin2009-09-14
661 Wendhof -0.642490236569437 -0.281705418888111 80 Wendhof2009-09-10
662 Schildt -1.29971949479207 1.56742021520825 89 Schildt2009-05-14
663 Goermin 1.16489022354279 -0.315948486186192 51 Goermin2009-09-14
664 Goermin 1.76735037691353 -2.06234491838831 102 Goermin2009-09-14
665 Wendhof -0.327567883671094 -0.435799221729474 78 Wendhof2009-05-11
666 Wendhof -1.73787233360715 -0.0762470150996263 116 Wendhof2009-09-10
667 Schildt 0.740429660940677 -0.863837562955484 109 Schildt2009-05-14
668 Schildt 0.562430070172048 0.540128196265828 25 Schildt2009-05-14
669 Wendhof -1.21756583751424 -1.17202516863821 78 Wendhof2009-05-11
670 Wendhof -1.66941095254229 0.317548258828302 103 Wendhof2009-09-10
671 Schildt -1.02587397053264 1.48181254696305 26 Schildt2009-05-14
672 Schildt -0.313875607458123 0.283305191530221 32 Schildt2009-05-14
673 Schildt -0.0400300831986945 -0.0591254814505863 90 Schildt2009-05-14
674 Schildt -1.14910445644938 0.180575989635979 39 Schildt2009-05-14
675 Schildt -0.505567474439723 -0.161854683344828 109 Schildt2009-05-14
676 Wendhof 0.398122755616391 -1.32611897147957 45 Wendhof2009-09-10
677 Wendhof -0.943720313254809 1.85848628724194 78 Wendhof2009-09-10
678 Stove 0.452891860468277 -0.00776088050346478 74 Stove2009-08-11
679 Schildt -0.47818292201378 0.608614330861989 116 Schildt2009-05-14
680 Schildt -0.902643484615894 -1.06929596674397 107 Schildt2009-05-14
681 Stove 0.57612234638502 0.745586600054312 41 Stove2009-08-11
682 Grevesmuehlen 1.01427518520011 -0.110490082397707 75 Grevesmueh2009-09-01
683 Schildt 0.137969507569934 0.745586600054312 116 Schildt2009-05-14
684 Stove -0.834182103551037 -1.29187590418149 62 Stove2009-08-11
685 Schildt 0.220123164847763 0.882558869246634 47 Schildt2009-05-14
686 Schildt -0.86156665597698 -0.915202163902605 107 Schildt2009-05-14
687 Schildt -0.752028446273209 -1.15490363498917 46 Schildt2009-05-14
688 Schildt -0.135876016689494 -0.350191553484273 115 Schildt2009-05-14
689 Rothenkirchen 0.562430070172048 -1.5486989089171 48 Rothenkirc2009-05-18
690 Rothenkirchen 0.370738203190448 -0.470042289027555 25 Rothenkirc2009-05-18
691 Rothenkirchen -1.13541218023641 1.10513880668416 23 Rothenkirc2009-05-18
692 Dummerstorf 1.42504347158925 -0.213219284291949 69 Dummerstor2009-09-01
693 Dummerstorf 0.0695081265050769 0.916801936544716 65 Dummerstor2009-09-01
694 Krabben 0.67196827987582 0.848315801948554 66 Krabben2009-05-05
695 Krabben 0.630891451236905 0.043603720443656 88 Krabben2009-05-05
696 Luessow 0.206430888634791 0.249062124232141 35 Luessow2009-08-03
697 Dummerstorf 0.562430070172048 -0.367313087133313 55 Dummerstor2009-09-01
698 Luessow 0.507660965320162 -0.0933685487486663 64 Luessow2009-08-03
699 Krabben -1.03956624674561 0.848315801948554 105 Krabben2009-05-05
700 Luessow -0.505567474439723 -0.350191553484273 85 Luessow2009-08-03
701 Dummerstorf 0.726737384727705 -0.504285356325636 80 Dummerstor2009-09-01
702 Luessow 0.315969098338563 1.00240960478992 21 Luessow2009-08-03
703 Luessow 0.411815031829363 0.523006662616786 48 Luessow2009-08-03
704 Luessow 1.00058290898713 -0.829594495657403 67 Luessow2009-08-03
705 Krabben -0.396029264735952 0.386034393424463 99 Krabben2009-05-05
706 Luessow -0.163260569115437 -0.555649957272757 71 Luessow2009-08-03
707 Luessow 0.220123164847763 -1.17202516863821 69 Luessow2009-08-03
708 Krabben -0.0811069118376088 -0.452920755378515 40 Krabben2009-05-05
709 Krabben -0.354952436097037 -0.196097750642909 28 Krabben2009-07-06
710 Krabben 0.0695081265050769 0.163454455986939 72 Krabben2009-07-06
711 Luessow 0.562430070172048 -0.401556154431393 61 Luessow2009-08-03
712 Luessow -0.0947991880505802 2.37213229671315 25 Luessow2009-08-03
713 Luessow -0.341260159884066 1.25923260952552 47 Luessow2009-08-03
714 Luessow 1.12381339490388 1.65302788345345 31 Luessow2009-08-03
715 Dummerstorf 1.87688858661731 -1.20626823593629 59 Dummerstor2009-09-01
716 Dummerstorf 0.28858454591262 -0.589893024570837 78 Dummerstor2009-09-01
717 Krabben 0.315969098338563 -0.658379159166999 73 Krabben2009-07-06
718 Dummerstorf 0.658276003662848 -1.10353903404205 70 Dummerstor2009-09-01
719 Luessow 0.617199175023934 -0.880959096604524 30 Luessow2009-08-03
720 Luessow -0.710951617634294 -0.607014558219878 61 Luessow2009-08-03
721 Dummerstorf 1.15119794732982 -0.315948486186192 68 Dummerstor2009-09-01
722 Luessow -0.149568292902466 0.043603720443656 24 Luessow2009-08-03
